ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Embedding,ScoreType,Score,Rank,ID2,GPT4oScore1,GPT4oScore2,Topic,Gender_org,Gender,Age,Nationality,Ethnicity_org,Multiple_Ethnicity,Ethnicity,Ethnicity1,Highest_Degree_org,Education1,Education_EMNLP,Education,Education3,Education2,Handedness,Language,SpecificLanguage,Exposure_Age,Exposure_Length,Length_of_Stay,Writing_Interest,Writing_Strength,P_burst,R_burst,MeanPause,WithinWordPause,BetweenWordPause,MeanDeletion,ProportionDeletion,MeanInsertion,ProportionInsertion,IntervalVariance,MTLD,TUnitLength,DependencyDepth,DependencyCosSim,Readability,LSACohesion,ArgumentOverlap,ConnectiveVariety,Claude3.7Score1,Claude3.7Score2
97520795,7.001822227,-7.46659997,10.96027654,5.701266199,1.876231122,-3.335106177,-0.831025755,4.696768016,0.938554377,-2.327266781,-2.858967614,-1.8095005,-0.07246483,Human,3.5,1105,97520795a,4,4,Mat,Woman,Women,27,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,56.66666667,12.08888889,1.596221229,0.479044922,0.742967136,2.169642857,0.082011475,18.88888889,0.917988525,261.5016465,82.5864,12.8235,3.4885,0.6703,44.07,0.0114,0.0692,0.1528,3,3
97520795,7.001822227,-7.46659997,10.96027654,5.701266199,1.876231122,-3.335106177,-0.831025755,4.696768016,0.938554377,-2.327266781,-2.858967614,-1.8095005,-0.07246483,Claude3.7,3,1105,97520795a,4,4,Mat,Woman,Women,27,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,56.66666667,12.08888889,1.596221229,0.479044922,0.742967136,2.169642857,0.082011475,18.88888889,0.917988525,261.5016465,82.5864,12.8235,3.4885,0.6703,44.07,0.0114,0.0692,0.1528,3,3
15533908,10.47006358,-4.471241059,13.05952961,6.398979385,-3.190705211,1.974618838,-4.654514763,7.052258426,-3.212864124,-2.937733261,2.309068444,1.26373919,-0.074223267,Human,5,4787,15533908a,4,4,Mat,Man,Men,36,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,4,47.95945946,25.17021277,2.191386792,0.474192661,1.400924883,5.047619048,0.08223429,32.26363636,0.91776571,283.6901479,68.25,12.6977,3.0733,0.6371,44.03,0.0285,0.1632,0.1528,3,4
15533908,10.47006358,-4.471241059,13.05952961,6.398979385,-3.190705211,1.974618838,-4.654514763,7.052258426,-3.212864124,-2.937733261,2.309068444,1.26373919,-0.074223267,GPT4o,4,4787,15533908a,4,4,Mat,Man,Men,36,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,4,47.95945946,25.17021277,2.191386792,0.474192661,1.400924883,5.047619048,0.08223429,32.26363636,0.91776571,283.6901479,68.25,12.6977,3.0733,0.6371,44.03,0.0285,0.1632,0.1528,3,4
15533908,10.47006358,-4.471241059,13.05952961,6.398979385,-3.190705211,1.974618838,-4.654514763,7.052258426,-3.212864124,-2.937733261,2.309068444,1.26373919,-0.074223267,Claude3.7,3.5,4787,15533908a,4,4,Mat,Man,Men,36,United States of America,White,NA,White,White,Associate degree,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,4,47.95945946,25.17021277,2.191386792,0.474192661,1.400924883,5.047619048,0.08223429,32.26363636,0.91776571,283.6901479,68.25,12.6977,3.0733,0.6371,44.03,0.0285,0.1632,0.1528,3,4
17848683,13.97545726,-1.788034157,13.02165214,-6.550992451,-1.838970044,-0.800384448,-9.83066934,-0.021710815,-0.948064982,-0.069425438,1.543406766,3.212690066,-0.075930109,Human,5.5,2704,17848683a,5,5,Mat,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,59.66666667,20.39240506,1.549974129,0.325600329,1.174623574,2.461538462,0.056239016,27.77586207,0.943760984,324.4711252,72.9871,11.3333,2.6157,0.6099,44.03,0.0143,0.1068,0.0694,4,4
17848683,13.97545726,-1.788034157,13.02165214,-6.550992451,-1.838970044,-0.800384448,-9.83066934,-0.021710815,-0.948064982,-0.069425438,1.543406766,3.212690066,-0.075930109,GPT4o,5,2704,17848683a,5,5,Mat,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,59.66666667,20.39240506,1.549974129,0.325600329,1.174623574,2.461538462,0.056239016,27.77586207,0.943760984,324.4711252,72.9871,11.3333,2.6157,0.6099,44.03,0.0143,0.1068,0.0694,4,4
17848683,13.97545726,-1.788034157,13.02165214,-6.550992451,-1.838970044,-0.800384448,-9.83066934,-0.021710815,-0.948064982,-0.069425438,1.543406766,3.212690066,-0.075930109,Claude3.7,4,2704,17848683a,5,5,Mat,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,59.66666667,20.39240506,1.549974129,0.325600329,1.174623574,2.461538462,0.056239016,27.77586207,0.943760984,324.4711252,72.9871,11.3333,2.6157,0.6099,44.03,0.0143,0.1068,0.0694,4,4
56218935,-0.320452911,-9.870504832,7.131548788,8.568741504,4.056365989,4.430521057,-2.101506967,1.625053239,4.325018006,-3.128329386,0.701214136,0.75240425,-0.118463892,GPT4o,5,4650,56218935a,5,5,Mat,Man,Men,61,United States of America,White,NA,White,White,Doctorate degree,Master&Above,PhD,Graduate,PhD,Doctorate,left-handed,English,NA,NA,NA,NA,5,5,60.01666667,14.46184739,1.072417969,0.597084778,0.666283333,4.53968254,0.137071651,21.18235294,0.862928349,188.0510864,65.4216,12.0732,3.3333,0.6554,44.03,0.0276,0.102,0.1389,4,5
56218935,-0.320452911,-9.870504832,7.131548788,8.568741504,4.056365989,4.430521057,-2.101506967,1.625053239,4.325018006,-3.128329386,0.701214136,0.75240425,-0.118463892,Human,4,4650,56218935a,5,5,Mat,Man,Men,61,United States of America,White,NA,White,White,Doctorate degree,Master&Above,PhD,Graduate,PhD,Doctorate,left-handed,English,NA,NA,NA,NA,5,5,60.01666667,14.46184739,1.072417969,0.597084778,0.666283333,4.53968254,0.137071651,21.18235294,0.862928349,188.0510864,65.4216,12.0732,3.3333,0.6554,44.03,0.0276,0.102,0.1389,4,5
56218935,-0.320452911,-9.870504832,7.131548788,8.568741504,4.056365989,4.430521057,-2.101506967,1.625053239,4.325018006,-3.128329386,0.701214136,0.75240425,-0.118463892,Claude3.7,4.5,4650,56218935a,5,5,Mat,Man,Men,61,United States of America,White,NA,White,White,Doctorate degree,Master&Above,PhD,Graduate,PhD,Doctorate,left-handed,English,NA,NA,NA,NA,5,5,60.01666667,14.46184739,1.072417969,0.597084778,0.666283333,4.53968254,0.137071651,21.18235294,0.862928349,188.0510864,65.4216,12.0732,3.3333,0.6554,44.03,0.0276,0.102,0.1389,4,5
34109341,12.34651727,-8.633105694,15.11885647,3.475220536,-3.188869492,-1.030350066,-4.045761858,3.717029085,1.002993016,-3.121280114,0.647137334,-3.078434332,-0.108143038,Human,3.5,985,34109341a,3,3,Mat,Woman,Women,36,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,17.15625,14.35294118,0.876310101,0.512215459,0.938394161,6.333333333,0.177836016,21.74257426,0.822163984,64.26715076,89.5657,13.4762,3.2049,0.6557,44.03,0.0445,0.0703,0.0556,3,3
34109341,12.34651727,-8.633105694,15.11885647,3.475220536,-3.188869492,-1.030350066,-4.045761858,3.717029085,1.002993016,-3.121280114,0.647137334,-3.078434332,-0.108143038,GPT4o,3,985,34109341a,3,3,Mat,Woman,Women,36,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,17.15625,14.35294118,0.876310101,0.512215459,0.938394161,6.333333333,0.177836016,21.74257426,0.822163984,64.26715076,89.5657,13.4762,3.2049,0.6557,44.03,0.0445,0.0703,0.0556,3,3
34109341,12.34651727,-8.633105694,15.11885647,3.475220536,-3.188869492,-1.030350066,-4.045761858,3.717029085,1.002993016,-3.121280114,0.647137334,-3.078434332,-0.108143038,Claude3.7,3,985,34109341a,3,3,Mat,Woman,Women,36,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,17.15625,14.35294118,0.876310101,0.512215459,0.938394161,6.333333333,0.177836016,21.74257426,0.822163984,64.26715076,89.5657,13.4762,3.2049,0.6557,44.03,0.0445,0.0703,0.0556,3,3
49726558,-17.50038703,-15.78923516,-6.420677414,4.270786359,-2.673368334,4.230811592,-5.304140288,1.131910525,-1.921844809,-5.369230379,-4.754247608,-3.305320665,-0.097106995,GPT4o,4,2343,49726558a,4,4,Happ,Woman,Women,20,United States of America,Hispanic or Latino,NA,Latino,Other,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,1,4,47.6875,7.839041096,1.538705385,0.819144531,2.024211679,3.858108108,0.19965035,12.30645161,0.80034965,141.1559028,63.2609,13.381,2.9893,0.5503,44.03,0.0283,0.1584,0.1389,4,4
49726558,-17.50038703,-15.78923516,-6.420677414,4.270786359,-2.673368334,4.230811592,-5.304140288,1.131910525,-1.921844809,-5.369230379,-4.754247608,-3.305320665,-0.097106995,Human,4,2343,49726558a,4,4,Happ,Woman,Women,20,United States of America,Hispanic or Latino,NA,Latino,Other,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,1,4,47.6875,7.839041096,1.538705385,0.819144531,2.024211679,3.858108108,0.19965035,12.30645161,0.80034965,141.1559028,63.2609,13.381,2.9893,0.5503,44.03,0.0283,0.1584,0.1389,4,4
49726558,-17.50038703,-15.78923516,-6.420677414,4.270786359,-2.673368334,4.230811592,-5.304140288,1.131910525,-1.921844809,-5.369230379,-4.754247608,-3.305320665,-0.097106995,Claude3.7,4,2343,49726558a,4,4,Happ,Woman,Women,20,United States of America,Hispanic or Latino,NA,Latino,Other,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,1,4,47.6875,7.839041096,1.538705385,0.819144531,2.024211679,3.858108108,0.19965035,12.30645161,0.80034965,141.1559028,63.2609,13.381,2.9893,0.5503,44.03,0.0283,0.1584,0.1389,4,4
53469374,8.062833338,-9.632641836,7.108147322,-1.750457478,1.971306752,5.172762831,4.860504615,-0.309286576,0.881454464,0.763619034,0.11562771,-2.434825031,-0.099949904,GPT4o,5,3472,53469374a,5,5,Mat,Woman,Women,32,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,left-handed,English,NA,NA,NA,NA,4,3,44.59259259,9.828571429,1.286620553,0.654147679,1.199640625,3.736607143,0.148062975,14.72782875,0.851937025,89.96937751,76.7692,13.1316,3.7034,0.6599,43.97,0.0127,0.1186,0.1389,5,4
53469374,8.062833338,-9.632641836,7.108147322,-1.750457478,1.971306752,5.172762831,4.860504615,-0.309286576,0.881454464,0.763619034,0.11562771,-2.434825031,-0.099949904,Human,4,3472,53469374a,5,5,Mat,Woman,Women,32,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,left-handed,English,NA,NA,NA,NA,4,3,44.59259259,9.828571429,1.286620553,0.654147679,1.199640625,3.736607143,0.148062975,14.72782875,0.851937025,89.96937751,76.7692,13.1316,3.7034,0.6599,43.97,0.0127,0.1186,0.1389,5,4
53469374,8.062833338,-9.632641836,7.108147322,-1.750457478,1.971306752,5.172762831,4.860504615,-0.309286576,0.881454464,0.763619034,0.11562771,-2.434825031,-0.099949904,Claude3.7,4.5,3472,53469374a,5,5,Mat,Woman,Women,32,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,left-handed,English,NA,NA,NA,NA,4,3,44.59259259,9.828571429,1.286620553,0.654147679,1.199640625,3.736607143,0.148062975,14.72782875,0.851937025,89.96937751,76.7692,13.1316,3.7034,0.6599,43.97,0.0127,0.1186,0.1389,5,4
87762534,-7.642602058,-1.609036469,0.296076866,1.877411398,3.120166358,4.697220487,2.503347214,-6.08350525,6.360934524,-4.063671615,-1.933404095,-2.8175234,-0.141047346,GPT4o,4.5,1218,87762534a,4,5,Happ,Woman,Women,20,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,26.76428571,9.682170543,1.131513189,1.106982216,0.673596491,2.844559585,0.127793296,17.34722222,0.872206704,261.4566248,100.3458,17.2593,3.3197,0.684,43.97,0.0204,0.1062,0.1528,4,4
87762534,-7.642602058,-1.609036469,0.296076866,1.877411398,3.120166358,4.697220487,2.503347214,-6.08350525,6.360934524,-4.063671615,-1.933404095,-2.8175234,-0.141047346,Human,4,1218,87762534a,4,5,Happ,Woman,Women,20,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,26.76428571,9.682170543,1.131513189,1.106982216,0.673596491,2.844559585,0.127793296,17.34722222,0.872206704,261.4566248,100.3458,17.2593,3.3197,0.684,43.97,0.0204,0.1062,0.1528,4,4
87762534,-7.642602058,-1.609036469,0.296076866,1.877411398,3.120166358,4.697220487,2.503347214,-6.08350525,6.360934524,-4.063671615,-1.933404095,-2.8175234,-0.141047346,Claude3.7,4,1218,87762534a,4,5,Happ,Woman,Women,20,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,26.76428571,9.682170543,1.131513189,1.106982216,0.673596491,2.844559585,0.127793296,17.34722222,0.872206704,261.4566248,100.3458,17.2593,3.3197,0.684,43.97,0.0204,0.1062,0.1528,4,4
27960177,11.41769143,-8.559172553,10.47695273,-0.10901522,-2.913797662,2.644263923,4.610738491,8.671283276,2.079052245,-5.560963561,-4.479854717,-0.5770525,-0.149353681,GPT4o,5,2769,27960177a,5,5,Mat,Woman,Women,32,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,40.4,6.357653791,1.119645051,0.3496703,1.260656151,5.198275862,0.289301135,10.73429952,0.710698865,245.3506334,143.8602,15.2414,3.7421,0.6481,43.97,0.0134,0.0369,0.125,5,4
27960177,11.41769143,-8.559172553,10.47695273,-0.10901522,-2.913797662,2.644263923,4.610738491,8.671283276,2.079052245,-5.560963561,-4.479854717,-0.5770525,-0.149353681,Human,4.5,2769,27960177a,5,5,Mat,Woman,Women,32,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,40.4,6.357653791,1.119645051,0.3496703,1.260656151,5.198275862,0.289301135,10.73429952,0.710698865,245.3506334,143.8602,15.2414,3.7421,0.6481,43.97,0.0134,0.0369,0.125,5,4
27960177,11.41769143,-8.559172553,10.47695273,-0.10901522,-2.913797662,2.644263923,4.610738491,8.671283276,2.079052245,-5.560963561,-4.479854717,-0.5770525,-0.149353681,Claude3.7,4.5,2769,27960177a,5,5,Mat,Woman,Women,32,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,40.4,6.357653791,1.119645051,0.3496703,1.260656151,5.198275862,0.289301135,10.73429952,0.710698865,245.3506334,143.8602,15.2414,3.7421,0.6481,43.97,0.0134,0.0369,0.125,5,4
22213724,-10.79817754,-9.185903554,-2.681324798,6.808150537,6.093710404,2.622863431,-5.569887277,5.064709804,4.602606889,0.767119149,3.999357434,2.779348095,-0.173242765,GPT4o,6,4045,22213724a,6,6,Happ,Man,Men,63,United States of America,Hispanic or Latino,NA,Latino,Other,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,43.20987654,16.99029126,0.978315049,0.350629742,0.865066946,3.153846154,0.085684431,25.17985612,0.914315569,238.368995,85.2947,16.1471,4.173,0.6819,43.87,0.0143,0.0655,0.0833,5,5
22213724,-10.79817754,-9.185903554,-2.681324798,6.808150537,6.093710404,2.622863431,-5.569887277,5.064709804,4.602606889,0.767119149,3.999357434,2.779348095,-0.173242765,Human,4.5,4045,22213724a,6,6,Happ,Man,Men,63,United States of America,Hispanic or Latino,NA,Latino,Other,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,43.20987654,16.99029126,0.978315049,0.350629742,0.865066946,3.153846154,0.085684431,25.17985612,0.914315569,238.368995,85.2947,16.1471,4.173,0.6819,43.87,0.0143,0.0655,0.0833,5,5
22213724,-10.79817754,-9.185903554,-2.681324798,6.808150537,6.093710404,2.622863431,-5.569887277,5.064709804,4.602606889,0.767119149,3.999357434,2.779348095,-0.173242765,Claude3.7,5,4045,22213724a,6,6,Happ,Man,Men,63,United States of America,Hispanic or Latino,NA,Latino,Other,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,43.20987654,16.99029126,0.978315049,0.350629742,0.865066946,3.153846154,0.085684431,25.17985612,0.914315569,238.368995,85.2947,16.1471,4.173,0.6819,43.87,0.0143,0.0655,0.0833,5,5
59153320,13.82705047,1.104207382,-7.291835719,-7.0958802,-2.862551545,-2.859383354,7.984473948,8.285191818,2.916857118,0.608641465,-4.755232868,2.530856402,-0.152544006,Human,3.5,4027,59153320a,3,3,App,Woman,Women,55,United States of America,Black or African American,NA,African,African,"Some high school, no diploma",HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,3,3,24.0733945,11.81981982,0.915976127,0.491292072,0.728267007,4.339285714,0.156270096,20.34108527,0.843729904,127.9828113,70.2856,11.3429,4.1562,0.6523,43.84,0.0272,0.1673,0.1667,3,3
59153320,13.82705047,1.104207382,-7.291835719,-7.0958802,-2.862551545,-2.859383354,7.984473948,8.285191818,2.916857118,0.608641465,-4.755232868,2.530856402,-0.152544006,GPT4o,3,4027,59153320a,3,3,App,Woman,Women,55,United States of America,Black or African American,NA,African,African,"Some high school, no diploma",HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,3,3,24.0733945,11.81981982,0.915976127,0.491292072,0.728267007,4.339285714,0.156270096,20.34108527,0.843729904,127.9828113,70.2856,11.3429,4.1562,0.6523,43.84,0.0272,0.1673,0.1667,3,3
59153320,13.82705047,1.104207382,-7.291835719,-7.0958802,-2.862551545,-2.859383354,7.984473948,8.285191818,2.916857118,0.608641465,-4.755232868,2.530856402,-0.152544006,Claude3.7,3,4027,59153320a,3,3,App,Woman,Women,55,United States of America,Black or African American,NA,African,African,"Some high school, no diploma",HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,3,3,24.0733945,11.81981982,0.915976127,0.491292072,0.728267007,4.339285714,0.156270096,20.34108527,0.843729904,127.9828113,70.2856,11.3429,4.1562,0.6523,43.84,0.0272,0.1673,0.1667,3,3
50907279,-12.53423878,17.95307766,4.673033951,0.818175057,0.893068547,5.416008896,-1.435303547,-0.51864627,4.949064252,-1.794497602,1.913706452,1.35056964,-0.158982939,GPT4o,5,2326,50907279a,5,5,Comp,Woman,Women,22,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,85.94444444,14.29099307,1.312947846,0.632015385,1.119973684,4.10952381,0.122393987,22.66666667,0.877606013,217.6913207,72.9317,12.5357,2.8989,0.596,43.83,0.0215,0.106,0.1667,4,5
50907279,-12.53423878,17.95307766,4.673033951,0.818175057,0.893068547,5.416008896,-1.435303547,-0.51864627,4.949064252,-1.794497602,1.913706452,1.35056964,-0.158982939,Human,4.5,2326,50907279a,5,5,Comp,Woman,Women,22,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,85.94444444,14.29099307,1.312947846,0.632015385,1.119973684,4.10952381,0.122393987,22.66666667,0.877606013,217.6913207,72.9317,12.5357,2.8989,0.596,43.83,0.0215,0.106,0.1667,4,5
50907279,-12.53423878,17.95307766,4.673033951,0.818175057,0.893068547,5.416008896,-1.435303547,-0.51864627,4.949064252,-1.794497602,1.913706452,1.35056964,-0.158982939,Claude3.7,4.5,2326,50907279a,5,5,Comp,Woman,Women,22,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,85.94444444,14.29099307,1.312947846,0.632015385,1.119973684,4.10952381,0.122393987,22.66666667,0.877606013,217.6913207,72.9317,12.5357,2.8989,0.596,43.83,0.0215,0.106,0.1667,4,5
12432963,8.30335887,-10.0915522,17.7371476,3.763152298,-0.579857001,2.894165913,-5.30005093,4.421257709,-1.116839567,-3.010430027,1.04875456,3.547381291,-0.087836647,GPT4o,5,4375,12432963a,5,5,Mat,Woman,Women,40,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,42.20253165,23.81428571,1.550093174,0.590522989,1.072604255,3.602941176,0.068454876,31.45283019,0.931545124,225.2229513,86.6958,13.2051,2.9126,0.6352,43.83,0.0247,0.0708,0.1528,5,4
12432963,8.30335887,-10.0915522,17.7371476,3.763152298,-0.579857001,2.894165913,-5.30005093,4.421257709,-1.116839567,-3.010430027,1.04875456,3.547381291,-0.087836647,Human,5,4375,12432963a,5,5,Mat,Woman,Women,40,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,42.20253165,23.81428571,1.550093174,0.590522989,1.072604255,3.602941176,0.068454876,31.45283019,0.931545124,225.2229513,86.6958,13.2051,2.9126,0.6352,43.83,0.0247,0.0708,0.1528,5,4
